country_code,lookback,month,humidity,continent,country,iso_a3
BF,L3Y,12,5.0794416941718055,Africa (West),Burkina Faso,BFA
BF,L5Y,1,3.5994264149088675,Africa (West),Burkina Faso,BFA
BF,L5Y,2,3.21858898863438,Africa (West),Burkina Faso,BFA
BF,L5Y,3,3.824036228542991,Africa (West),Burkina Faso,BFA
BF,L5Y,4,5.93060304550437,Africa (West),Burkina Faso,BFA
BF,L5Y,5,12.594085329155142,Africa (West),Burkina Faso,BFA
BF,L5Y,6,15.534572612999524,Africa (West),Burkina Faso,BFA
BF,L5Y,7,16.261522781546862,Africa (West),Burkina Faso,BFA
BF,L5Y,8,16.8974627158917,Africa (West),Burkina Faso,BFA
BF,L5Y,9,17.894927637549532,Africa (West),Burkina Faso,BFA
BF,L5Y,10,17.178654923680657,Africa (West),Burkina Faso,BFA
BF,L5Y,11,10.016966752209937,Africa (West),Burkina Faso,BFA
BF,L5Y,12,4.869297786802672,Africa (West),Burkina Faso,BFA
BI,L10Y,1,13.822015079458835,Africa (East),Burundi,BDI
BI,L10Y,2,13.208332249798934,Africa (East),Burundi,BDI
BI,L10Y,3,13.53806904439196,Africa (East),Burundi,BDI
BI,L10Y,4,14.540435763108311,Africa (East),Burundi,BDI
BI,L10Y,5,14.252564417069006,Africa (East),Burundi,BDI
BI,L10Y,6,11.260998054496012,Africa (East),Burundi,BDI
BI,L10Y,7,9.418713894656983,Africa (East),Burundi,BDI
BI,L10Y,8,9.005796004237617,Africa (East),Burundi,BDI
BI,L10Y,9,10.259059408019239,Africa (East),Burundi,BDI
BI,L10Y,10,12.213488608550739,Africa (East),Burundi,BDI
BI,L10Y,11,12.542351318889425,Africa (East),Burundi,BDI
BI,L10Y,12,13.531038927266946,Africa (East),Burundi,BDI
BI,L1Y,1,14.661145799534324,Africa (East),Burundi,BDI
BI,L1Y,2,12.226310083146437,Africa (East),Burundi,BDI
BI,L1Y,3,13.81315591479136,Africa (East),Burundi,BDI
BI,L1Y,4,14.189434454161347,Africa (East),Burundi,BDI
BI,L1Y,5,14.150175851220544,Africa (East),Burundi,BDI
BI,L1Y,6,10.912898426817476,Africa (East),Burundi,BDI
BI,L1Y,7,10.048796293314973,Africa (East),Burundi,BDI
BI,L1Y,8,7.37937510678155,Africa (East),Burundi,BDI
BI,L1Y,9,9.136229868278493,Africa (East),Burundi,BDI
BI,L1Y,10,10.89787486772618,Africa (East),Burundi,BDI
BI,L1Y,11,12.434386385828507,Africa (East),Burundi,BDI
BI,L1Y,12,12.768115542776254,Africa (East),Burundi,BDI
BI,L3Y,1,13.834559571068816,Africa (East),Burundi,BDI
BI,L3Y,2,13.202781240659096,Africa (East),Burundi,BDI
BI,L3Y,3,14.091043734698859,Africa (East),Burundi,BDI
BI,L3Y,4,15.126844634998413,Africa (East),Burundi,BDI
BI,L3Y,5,14.612408309559928,Africa (East),Burundi,BDI
BI,L3Y,6,11.074686525416702,Africa (East),Burundi,BDI
BI,L3Y,7,9.862881598906876,Africa (East),Burundi,BDI
BI,L3Y,8,9.18360759490782,Africa (East),Burundi,BDI
BI,L3Y,9,10.13280624513767,Africa (East),Burundi,BDI
BI,L3Y,10,12.553316508284873,Africa (East),Burundi,BDI
BI,L3Y,11,12.507964636914664,Africa (East),Burundi,BDI
BI,L3Y,12,14.090542619393975,Africa (East),Burundi,BDI
BI,L5Y,1,13.561361180418777,Africa (East),Burundi,BDI
BI,L5Y,2,13.4656500248128,Africa (East),Burundi,BDI
BI,L5Y,3,13.824263343672753,Africa (East),Burundi,BDI
BI,L5Y,4,14.914412342372398,Africa (East),Burundi,BDI
BI,L5Y,5,14.509365371529498,Africa (East),Burundi,BDI
BI,L5Y,6,10.984358563322038,Africa (East),Burundi,BDI
BI,L5Y,7,9.661415750808235,Africa (East),Burundi,BDI
BI,L5Y,8,9.604242724310087,Africa (East),Burundi,BDI
BI,L5Y,9,9.886008287362348,Africa (East),Burundi,BDI
BI,L5Y,10,11.253945071571438,Africa (East),Burundi,BDI
BI,L5Y,11,12.408499959069035,Africa (East),Burundi,BDI
BI,L5Y,12,13.773079121269014,Africa (East),Burundi,BDI
KH,L10Y,1,12.005926210522826,Asia (Southeast),Cambodia,KHM
KH,L10Y,2,11.93323201578936,Asia (Southeast),Cambodia,KHM
KH,L10Y,3,13.278675417351671,Asia (Southeast),Cambodia,KHM
KH,L10Y,4,16.333655225792697,Asia (Southeast),Cambodia,KHM
KH,L10Y,5,18.305474831169242,Asia (Southeast),Cambodia,KHM
KH,L10Y,6,19.23561912439357,Asia (Southeast),Cambodia,KHM
KH,L10Y,7,18.206315005357983,Asia (Southeast),Cambodia,KHM
KH,L10Y,8,17.968347756047027,Asia (Southeast),Cambodia,KHM
KH,L10Y,9,18.562302852773442,Asia (Southeast),Cambodia,KHM
KH,L10Y,10,18.961423131061473,Asia (Southeast),Cambodia,KHM
KH,L10Y,11,17.20140511010492,Asia (Southeast),Cambodia,KHM
KH,L10Y,12,15.44684755981347,Asia (Southeast),Cambodia,KHM
KH,L1Y,1,10.053771211120717,Asia (Southeast),Cambodia,KHM
KH,L1Y,2,11.66587398418375,Asia (Southeast),Cambodia,KHM
KH,L1Y,3,16.21994418162195,Asia (Southeast),Cambodia,KHM
KH,L1Y,4,15.422661195368482,Asia (Southeast),Cambodia,KHM
KH,L1Y,5,18.935006716034554,Asia (Southeast),Cambodia,KHM
KH,L1Y,6,19.23558249143802,Asia (Southeast),Cambodia,KHM
KH,L1Y,7,17.500942971103658,Asia (Southeast),Cambodia,KHM
KH,L1Y,8,18.38845191714857,Asia (Southeast),Cambodia,KHM
KH,L1Y,9,18.808273493306842,Asia (Southeast),Cambodia,KHM
KH,L1Y,10,19.381201355442826,Asia (Southeast),Cambodia,KHM
KH,L1Y,11,18.61736405009566,Asia (Southeast),Cambodia,KHM
KH,L1Y,12,13.461360805876373,Asia (Southeast),Cambodia,KHM
KH,L3Y,1,11.406032204410163,Asia (Southeast),Cambodia,KHM
KH,L3Y,2,11.218332566856388,Asia (Southeast),Cambodia,KHM
KH,L3Y,3,13.979676427383339,Asia (Southeast),Cambodia,KHM
KH,L3Y,4,16.640528506806195,Asia (Southeast),Cambodia,KHM
KH,L3Y,5,17.382917250115057,Asia (Southeast),Cambodia,KHM
KH,L3Y,6,19.574478310897014,Asia (Southeast),Cambodia,KHM
KH,L3Y,7,17.974819881378412,Asia (Southeast),Cambodia,KHM
KH,L3Y,8,17.870432338017718,Asia (Southeast),Cambodia,KHM
KH,L3Y,9,18.674141229522178,Asia (Southeast),Cambodia,KHM
KH,L3Y,10,19.20568569891877,Asia (Southeast),Cambodia,KHM
KH,L3Y,11,18.137046854413086,Asia (Southeast),Cambodia,KHM
KH,L3Y,12,14.387472575866594,Asia (Southeast),Cambodia,KHM
KH,L5Y,1,12.308768257318526,Asia (Southeast),Cambodia,KHM
KH,L5Y,2,11.934276776881275,Asia (Southeast),Cambodia,KHM
KH,L5Y,3,13.927582047046217,Asia (Southeast),Cambodia,KHM
KH,L5Y,4,16.58050321615782,Asia (Southeast),Cambodia,KHM
KH,L5Y,5,18.159359851061964,Asia (Southeast),Cambodia,KHM
KH,L5Y,6,19.60686298354052,Asia (Southeast),Cambodia,KHM
KH,L5Y,7,18.25855499412164,Asia (Southeast),Cambodia,KHM
KH,L5Y,8,17.998190888239787,Asia (Southeast),Cambodia,KHM
KH,L5Y,9,18.604492469012495,Asia (Southeast),Cambodia,KHM
KH,L5Y,10,19.217516141811593,Asia (Southeast),Cambodia,KHM
KH,L5Y,11,16.819645977481784,Asia (Southeast),Cambodia,KHM
KH,L5Y,12,15.219226119362856,Asia (Southeast),Cambodia,KHM
CM,L10Y,1,9.479960952233643,Africa (Central),Cameroon,CMR
CM,L10Y,2,8.903484255395513,Africa (Central),Cameroon,CMR
CM,L10Y,3,11.701636226246723,Africa (Central),Cameroon,CMR
CM,L10Y,4,13.845935993742476,Africa (Central),Cameroon,CMR
CM,L10Y,5,16.180411129267657,Africa (Central),Cameroon,CMR
CM,L10Y,6,16.6352777107874,Africa (Central),Cameroon,CMR
CM,L10Y,7,16.10918407659698,Africa (Central),Cameroon,CMR
CM,L10Y,8,15.991378850335426,Africa (Central),Cameroon,CMR
CM,L10Y,9,16.494921388294255,Africa (Central),Cameroon,CMR
CM,L10Y,10,16.771134406778895,Africa (Central),Cameroon,CMR
CM,L10Y,11,15.02069788815513,Africa (Central),Cameroon,CMR
CM,L10Y,12,12.379601270171719,Africa (Central),Cameroon,CMR
CM,L1Y,1,10.230588467259057,Africa (Central),Cameroon,CMR
CM,L1Y,2,9.744616633634125,Africa (Central),Cameroon,CMR
CM,L1Y,3,8.31408663899675,Africa (Central),Cameroon,CMR
CM,L1Y,4,10.024083245680977,Africa (Central),Cameroon,CMR
CM,L1Y,5,15.794655723691406,Africa (Central),Cameroon,CMR
CM,L1Y,6,15.771012221268233,Africa (Central),Cameroon,CMR
CM,L1Y,7,15.550984350554497,Africa (Central),Cameroon,CMR
CM,L1Y,8,16.289632601751194,Africa (Central),Cameroon,CMR
CM,L1Y,9,16.747441714618862,Africa (Central),Cameroon,CMR
CM,L1Y,10,16.550619893575373,Africa (Central),Cameroon,CMR
CM,L1Y,11,14.747850124952295,Africa (Central),Cameroon,CMR
CM,L1Y,12,11.97203279161263,Africa (Central),Cameroon,CMR
CM,L3Y,1,9.834665769687824,Africa (Central),Cameroon,CMR
CM,L3Y,2,8.890073747910767,Africa (Central),Cameroon,CMR
CM,L3Y,3,11.012413487478911,Africa (Central),Cameroon,CMR
CM,L3Y,4,13.073644481604452,Africa (Central),Cameroon,CMR
CM,L3Y,5,16.022422850975165,Africa (Central),Cameroon,CMR
CM,L3Y,6,16.477901454309464,Africa (Central),Cameroon,CMR
CM,L3Y,7,16.024138945913528,Africa (Central),Cameroon,CMR
CM,L3Y,8,16.205435468533977,Africa (Central),Cameroon,CMR
CM,L3Y,9,16.681559084132516,Africa (Central),Cameroon,CMR
CM,L3Y,10,16.412389747519534,Africa (Central),Cameroon,CMR
CM,L3Y,11,15.26283987041412,Africa (Central),Cameroon,CMR
CM,L3Y,12,11.94111908434386,Africa (Central),Cameroon,CMR
CM,L5Y,1,9.50569936949959,Africa (Central),Cameroon,CMR
CM,L5Y,2,8.701615433484282,Africa (Central),Cameroon,CMR
CM,L5Y,3,11.265651559714913,Africa (Central),Cameroon,CMR
CM,L5Y,4,13.51318953873635,Africa (Central),Cameroon,CMR
CM,L5Y,5,16.397361633475633,Africa (Central),Cameroon,CMR
CM,L5Y,6,16.75620431775162,Africa (Central),Cameroon,CMR
CM,L5Y,7,16.163843682995115,Africa (Central),Cameroon,CMR
CM,L5Y,8,15.981537800335273,Africa (Central),Cameroon,CMR
CM,L5Y,9,16.61640891301746,Africa (Central),Cameroon,CMR
CM,L5Y,10,16.66401920334905,Africa (Central),Cameroon,CMR
CM,L5Y,11,15.1921767256413,Africa (Central),Cameroon,CMR
CM,L5Y,12,11.862201048211162,Africa (Central),Cameroon,CMR
CA,L10Y,1,0.8227425709013517,Americas (North),Canada,CAN
CA,L10Y,2,0.7101944293765887,Americas (North),Canada,CAN
CA,L10Y,3,0.7731426911165927,Americas (North),Canada,CAN
CA,L10Y,4,1.3955271195338597,Americas (North),Canada,CAN
CA,L10Y,5,2.4969579472844834,Americas (North),Canada,CAN
CA,L10Y,6,4.336334952003366,Americas (North),Canada,CAN
CA,L10Y,7,7.002956978352876,Americas (North),Canada,CAN
CA,L10Y,8,7.227115217701706,Americas (North),Canada,CAN
CA,L10Y,9,5.61981216093536,Americas (North),Canada,CAN
CA,L10Y,10,3.88305702445828,Americas (North),Canada,CAN
CA,L10Y,11,2.183032363805063,Americas (North),Canada,CAN
CA,L10Y,12,1.2397787930003432,Americas (North),Canada,CAN
CA,L1Y,1,0.879966758106009,Americas (North),Canada,CAN
CA,L1Y,2,0.7195156757775232,Americas (North),Canada,CAN
CA,L1Y,3,0.8611807589244963,Americas (North),Canada,CAN
CA,L1Y,4,1.2507619734162445,Americas (North),Canada,CAN
CA,L1Y,5,2.5734022131660974,Americas (North),Canada,CAN
CA,L1Y,6,4.781949610720595,Americas (North),Canada,CAN
CA,L1Y,7,7.2266814859859805,Americas (North),Canada,CAN
CA,L1Y,8,7.447102125147956,Americas (North),Canada,CAN
CA,L1Y,9,6.132005787803474,Americas (North),Canada,CAN
CA,L1Y,10,4.49612311918718,Americas (North),Canada,CAN
CA,L1Y,11,2.499046632820782,Americas (North),Canada,CAN
CA,L1Y,12,1.2504353371309502,Americas (North),Canada,CAN
CA,L3Y,1,1.0189959817785155,Americas (North),Canada,CAN
CA,L3Y,2,0.8118021714751622,Americas (North),Canada,CAN
CA,L3Y,3,0.7520650148571421,Americas (North),Canada,CAN
CA,L3Y,4,1.3492185456198675,Americas (North),Canada,CAN
CA,L3Y,5,2.362637445823114,Americas (North),Canada,CAN
CA,L3Y,6,4.337947026266823,Americas (North),Canada,CAN
CA,L3Y,7,7.298265639713576,Americas (North),Canada,CAN
CA,L3Y,8,7.535355009444698,Americas (North),Canada,CAN
CA,L3Y,9,5.561426854155711,Americas (North),Canada,CAN
CA,L3Y,10,4.063837711067419,Americas (North),Canada,CAN
CA,L3Y,11,2.16984270292262,Americas (North),Canada,CAN
CA,L3Y,12,1.2908357319155528,Americas (North),Canada,CAN
CA,L5Y,1,0.8521632816716064,Americas (North),Canada,CAN
CA,L5Y,2,0.7003215751683214,Americas (North),Canada,CAN
CA,L5Y,3,0.8005522822706933,Americas (North),Canada,CAN
CA,L5Y,4,1.3867739922016777,Americas (North),Canada,CAN
CA,L5Y,5,2.343163033186629,Americas (North),Canada,CAN
CA,L5Y,6,4.382075454319039,Americas (North),Canada,CAN
CA,L5Y,7,6.993202840530312,Americas (North),Canada,CAN
CA,L5Y,8,7.2575068588104985,Americas (North),Canada,CAN
CA,L5Y,9,5.5321663936647,Americas (North),Canada,CAN
CA,L5Y,10,3.7323891450715774,Americas (North),Canada,CAN
CA,L5Y,11,2.0838949052646334,Americas (North),Canada,CAN
CA,L5Y,12,1.3758180637187007,Americas (North),Canada,CAN
CF,L10Y,1,6.196800655374777,Africa (Central),Central African Rep.,CAF
CF,L10Y,2,6.1017553694616185,Africa (Central),Central African Rep.,CAF
CF,L10Y,3,10.3347596091577,Africa (Central),Central African Rep.,CAF
CF,L10Y,4,13.359292680998383,Africa (Central),Central African Rep.,CAF
CF,L10Y,5,15.069135448610274,Africa (Central),Central African Rep.,CAF
CF,L10Y,6,16.808503220369747,Africa (Central),Central African Rep.,CAF
CF,L10Y,7,16.435536111206883,Africa (Central),Central African Rep.,CAF
CF,L10Y,8,16.83291533835021,Africa (Central),Central African Rep.,CAF
CF,L10Y,9,17.145460974305724,Africa (Central),Central African Rep.,CAF
CF,L10Y,10,17.02499955749429,Africa (Central),Central African Rep.,CAF
CF,L10Y,11,14.89696313850371,Africa (Central),Central African Rep.,CAF
CF,L10Y,12,10.375202822095,Africa (Central),Central African Rep.,CAF
CF,L1Y,1,6.660624296428004,Africa (Central),Central African Rep.,CAF
CF,L1Y,2,6.632594221267905,Africa (Central),Central African Rep.,CAF
CF,L1Y,3,4.615283642835471,Africa (Central),Central African Rep.,CAF
CF,L1Y,4,9.729334046695262,Africa (Central),Central African Rep.,CAF
CF,L1Y,5,14.413133040740176,Africa (Central),Central African Rep.,CAF
CF,L1Y,6,15.607267106940704,Africa (Central),Central African Rep.,CAF
CF,L1Y,7,15.935605247511967,Africa (Central),Central African Rep.,CAF
CF,L1Y,8,16.32898941311618,Africa (Central),Central African Rep.,CAF
CF,L1Y,9,17.014371174692958,Africa (Central),Central African Rep.,CAF
CF,L1Y,10,16.133174725781988,Africa (Central),Central African Rep.,CAF
CF,L1Y,11,14.858075301498843,Africa (Central),Central African Rep.,CAF
CF,L1Y,12,11.404076895938692,Africa (Central),Central African Rep.,CAF
CF,L3Y,1,6.529669704646767,Africa (Central),Central African Rep.,CAF
CF,L3Y,2,6.012825435775385,Africa (Central),Central African Rep.,CAF
CF,L3Y,3,8.449688219199473,Africa (Central),Central African Rep.,CAF
CF,L3Y,4,11.732095891785667,Africa (Central),Central African Rep.,CAF
CF,L3Y,5,14.436353657916175,Africa (Central),Central African Rep.,CAF
CF,L3Y,6,16.383042392279837,Africa (Central),Central African Rep.,CAF
CF,L3Y,7,16.49716486378189,Africa (Central),Central African Rep.,CAF
CF,L3Y,8,16.551755631974544,Africa (Central),Central African Rep.,CAF
CF,L3Y,9,17.221322744665617,Africa (Central),Central African Rep.,CAF
CF,L3Y,10,16.48496129062163,Africa (Central),Central African Rep.,CAF
CF,L3Y,11,15.50050775844702,Africa (Central),Central African Rep.,CAF
CF,L3Y,12,9.123984116014206,Africa (Central),Central African Rep.,CAF
CF,L5Y,1,6.235186976929353,Africa (Central),Central African Rep.,CAF
CF,L5Y,2,5.288011935708592,Africa (Central),Central African Rep.,CAF
CF,L5Y,3,9.45249313596425,Africa (Central),Central African Rep.,CAF
CF,L5Y,4,12.602883236545072,Africa (Central),Central African Rep.,CAF
CF,L5Y,5,15.007849203839784,Africa (Central),Central African Rep.,CAF
CF,L5Y,6,16.824649045331764,Africa (Central),Central African Rep.,CAF
CF,L5Y,7,16.526656443035634,Africa (Central),Central African Rep.,CAF
CF,L5Y,8,16.65992383364714,Africa (Central),Central African Rep.,CAF
CF,L5Y,9,17.305744336054282,Africa (Central),Central African Rep.,CAF
CF,L5Y,10,16.63195712642952,Africa (Central),Central African Rep.,CAF
CF,L5Y,11,15.541563547887533,Africa (Central),Central African Rep.,CAF
CF,L5Y,12,9.622381648801856,Africa (Central),Central African Rep.,CAF
TD,L10Y,1,3.5675852044043608,Africa (Central),Chad,TCD
TD,L10Y,2,3.016808615228357,Africa (Central),Chad,TCD
TD,L10Y,3,3.496709231184483,Africa (Central),Chad,TCD
TD,L10Y,4,3.809949629186569,Africa (Central),Chad,TCD
TD,L10Y,5,5.351875204917101,Africa (Central),Chad,TCD
TD,L10Y,6,8.226572518860012,Africa (Central),Chad,TCD
TD,L10Y,7,10.032196562155201,Africa (Central),Chad,TCD
TD,L10Y,8,13.491915269108764,Africa (Central),Chad,TCD
TD,L10Y,9,12.552438517405163,Africa (Central),Chad,TCD
TD,L10Y,10,9.622837959180066,Africa (Central),Chad,TCD
TD,L10Y,11,5.7555953088395535,Africa (Central),Chad,TCD
TD,L10Y,12,4.576078562508798,Africa (Central),Chad,TCD
TD,L1Y,1,3.8300410608848656,Africa (Central),Chad,TCD
TD,L1Y,2,2.837311849925826,Africa (Central),Chad,TCD
TD,L1Y,3,2.9373357135420357,Africa (Central),Chad,TCD
TD,L1Y,4,2.6095660369769424,Africa (Central),Chad,TCD
TD,L1Y,5,4.464003041746139,Africa (Central),Chad,TCD
TD,L1Y,6,7.3972860282840704,Africa (Central),Chad,TCD
TD,L1Y,7,8.683694136068954,Africa (Central),Chad,TCD
TD,L1Y,8,13.046423662726951,Africa (Central),Chad,TCD
TD,L1Y,9,10.163860417404779,Africa (Central),Chad,TCD
TD,L1Y,10,7.111104670469108,Africa (Central),Chad,TCD
TD,L1Y,11,5.8727397691470475,Africa (Central),Chad,TCD
TD,L1Y,12,4.365274846540182,Africa (Central),Chad,TCD
TD,L3Y,1,3.6836495214959863,Africa (Central),Chad,TCD
TD,L3Y,2,2.850493213850358,Africa (Central),Chad,TCD
TD,L3Y,3,3.688616702689273,Africa (Central),Chad,TCD
TD,L3Y,4,3.576746204047692,Africa (Central),Chad,TCD
TD,L3Y,5,5.573081926841978,Africa (Central),Chad,TCD
TD,L3Y,6,8.014166094279021,Africa (Central),Chad,TCD
TD,L3Y,7,9.850261164165996,Africa (Central),Chad,TCD
TD,L3Y,8,13.256058383556658,Africa (Central),Chad,TCD
TD,L3Y,9,12.216759360718703,Africa (Central),Chad,TCD
TD,L3Y,10,9.897101538539392,Africa (Central),Chad,TCD
TD,L3Y,11,6.555832215979317,Africa (Central),Chad,TCD
TD,L3Y,12,4.141130590492456,Africa (Central),Chad,TCD
TD,L5Y,1,3.685206246708199,Africa (Central),Chad,TCD
TD,L5Y,2,2.807578991064485,Africa (Central),Chad,TCD
TD,L5Y,3,3.5905063601587552,Africa (Central),Chad,TCD
TD,L5Y,4,3.678354828873415,Africa (Central),Chad,TCD
TD,L5Y,5,5.312977880450662,Africa (Central),Chad,TCD
TD,L5Y,6,8.694218043580113,Africa (Central),Chad,TCD
TD,L5Y,7,10.103552656510926,Africa (Central),Chad,TCD
TD,L5Y,8,13.512916347220756,Africa (Central),Chad,TCD
TD,L5Y,9,12.286143005864403,Africa (Central),Chad,TCD
TD,L5Y,10,9.824117044136432,Africa (Central),Chad,TCD
TD,L5Y,11,6.231081100552797,Africa (Central),Chad,TCD
TD,L5Y,12,4.234348756234733,Africa (Central),Chad,TCD
CL,L10Y,1,6.526171727531619,Americas (South),Chile,CHL
CL,L10Y,2,7.286088173727986,Americas (South),Chile,CHL
CL,L10Y,3,7.216517938407515,Americas (South),Chile,CHL
CL,L10Y,4,5.86095020380527,Americas (South),Chile,CHL
CL,L10Y,5,4.559608877417589,Americas (South),Chile,CHL
CL,L10Y,6,4.009728226637107,Americas (South),Chile,CHL
CL,L10Y,7,3.416059773528992,Americas (South),Chile,CHL
CL,L10Y,8,3.535665224197234,Americas (South),Chile,CHL
CL,L10Y,9,3.8410604040638177,Americas (South),Chile,CHL
CL,L10Y,10,4.148327389013257,Americas (South),Chile,CHL
CL,L10Y,11,4.884446061913731,Americas (South),Chile,CHL
CL,L10Y,12,5.366902682759312,Americas (South),Chile,CHL
CL,L1Y,1,7.552466015559657,Americas (South),Chile,CHL
CL,L1Y,2,6.697625313852208,Americas (South),Chile,CHL
CL,L1Y,3,7.451130724897278,Americas (South),Chile,CHL
CL,L1Y,4,5.806031037321785,Americas (South),Chile,CHL
CL,L1Y,5,4.710842908700104,Americas (South),Chile,CHL
CL,L1Y,6,4.24203198788819,Americas (South),Chile,CHL
CL,L1Y,7,3.001860068305202,Americas (South),Chile,CHL
CL,L1Y,8,3.3825664917377267,Americas (South),Chile,CHL
CL,L1Y,9,3.7071381049017234,Americas (South),Chile,CHL
CL,L1Y,10,4.0610803113175775,Americas (South),Chile,CHL
CL,L1Y,11,5.105283049903711,Americas (South),Chile,CHL
CL,L1Y,12,5.424789328766104,Americas (South),Chile,CHL
CL,L3Y,1,6.994180904960504,Americas (South),Chile,CHL
CL,L3Y,2,7.354729509547509,Americas (South),Chile,CHL
CL,L3Y,3,7.649167600172487,Americas (South),Chile,CHL
CL,L3Y,4,6.394965513941058,Americas (South),Chile,CHL
CL,L3Y,5,4.368428074205858,Americas (South),Chile,CHL
CL,L3Y,6,4.531394587453257,Americas (South),Chile,CHL
CL,L3Y,7,3.3334444799736582,Americas (South),Chile,CHL
CL,L3Y,8,3.4551922616201614,Americas (South),Chile,CHL
CL,L3Y,9,3.523468422436119,Americas (South),Chile,CHL
CL,L3Y,10,3.893565170406407,Americas (South),Chile,CHL
CL,L3Y,11,5.330152595754043,Americas (South),Chile,CHL
CL,L3Y,12,5.3762594002672515,Americas (South),Chile,CHL
CL,L5Y,1,6.824186553033754,Americas (South),Chile,CHL
CL,L5Y,2,7.369659706934532,Americas (South),Chile,CHL
CL,L5Y,3,7.4311845170209265,Americas (South),Chile,CHL
CL,L5Y,4,6.360504680047293,Americas (South),Chile,CHL
CL,L5Y,5,4.581470118946412,Americas (South),Chile,CHL
CL,L5Y,6,4.082571030146037,Americas (South),Chile,CHL
CL,L5Y,7,3.516625291418847,Americas (South),Chile,CHL
CL,L5Y,8,3.473663920504707,Americas (South),Chile,CHL
CL,L5Y,9,3.644202140073625,Americas (South),Chile,CHL
CL,L5Y,10,3.9962214999881813,Americas (South),Chile,CHL
CL,L5Y,11,5.073689764863217,Americas (South),Chile,CHL
CL,L5Y,12,5.259487504827223,Americas (South),Chile,CHL
CN,L10Y,1,2.1623354508808013,Asia (East),China,CHN
CN,L10Y,2,2.2513497499632793,Asia (East),China,CHN
CN,L10Y,3,2.8138346773570775,Asia (East),China,CHN
CN,L10Y,4,4.208470960160549,Asia (East),China,CHN
CN,L10Y,5,5.856251361353136,Asia (East),China,CHN
CN,L10Y,6,7.727718970075347,Asia (East),China,CHN
CN,L10Y,7,10.84332166885845,Asia (East),China,CHN
CN,L10Y,8,11.778579989463166,Asia (East),China,CHN
CN,L10Y,9,9.872123408891216,Asia (East),China,CHN
CN,L10Y,10,6.796093591983555,Asia (East),China,CHN
CN,L10Y,11,4.209656178896701,Asia (East),China,CHN
CN,L10Y,12,2.660979536515444,Asia (East),China,CHN
CN,L1Y,1,1.5862640988015164,Asia (East),China,CHN
CN,L1Y,2,2.2292320318724217,Asia (East),China,CHN
CN,L1Y,3,2.706388604603029,Asia (East),China,CHN
CN,L1Y,4,4.8689769375308805,Asia (East),China,CHN
CN,L1Y,5,5.70475878947814,Asia (East),China,CHN
CN,L1Y,6,8.102128446043789,Asia (East),China,CHN
CN,L1Y,7,10.271300666266631,Asia (East),China,CHN
CN,L1Y,8,11.2425836514729,Asia (East),China,CHN
CN,L1Y,9,10.62493991642392,Asia (East),China,CHN
CN,L1Y,10,7.393009706249113,Asia (East),China,CHN
CN,L1Y,11,4.619988777272511,Asia (East),China,CHN
CN,L1Y,12,2.221631817786096,Asia (East),China,CHN
CN,L3Y,1,1.897539652495507,Asia (East),China,CHN
CN,L3Y,2,2.293360040192444,Asia (East),China,CHN
CN,L3Y,3,3.0048262280530222,Asia (East),China,CHN
CN,L3Y,4,4.002618272442079,Asia (East),China,CHN
CN,L3Y,5,5.775652875074764,Asia (East),China,CHN
CN,L3Y,6,7.387963391377585,Asia (East),China,CHN
CN,L3Y,7,10.213268869951191,Asia (East),China,CHN
CN,L3Y,8,11.545203147591698,Asia (East),China,CHN
CN,L3Y,9,10.016229829154609,Asia (East),China,CHN
CN,L3Y,10,7.4656339833797345,Asia (East),China,CHN
CN,L3Y,11,4.546857435013893,Asia (East),China,CHN
CN,L3Y,12,2.338625468951084,Asia (East),China,CHN
CN,L5Y,1,2.216013993406684,Asia (East),China,CHN
CN,L5Y,2,2.165384015834956,Asia (East),China,CHN
CN,L5Y,3,2.9321076116251903,Asia (East),China,CHN
CN,L5Y,4,4.136944865232355,Asia (East),China,CHN
CN,L5Y,5,5.84269960313066,Asia (East),China,CHN
CN,L5Y,6,7.411127768375898,Asia (East),China,CHN
CN,L5Y,7,10.81282243003731,Asia (East),China,CHN
CN,L5Y,8,12.012754163899364,Asia (East),China,CHN
CN,L5Y,9,10.176384475825529,Asia (East),China,CHN
CN,L5Y,10,7.058165278802379,Asia (East),China,CHN
CN,L5Y,11,4.35475011536986,Asia (East),China,CHN
CN,L5Y,12,2.6172999711657114,Asia (East),China,CHN
CO,L10Y,1,15.384515619063254,Americas (South),Colombia,COL
CO,L10Y,2,15.192254326638613,Americas (South),Colombia,COL
CO,L10Y,3,15.607957433488977,Americas (South),Colombia,COL
CO,L10Y,4,16.38404137539245,Americas (South),Colombia,COL
CO,L10Y,5,16.32981311232188,Americas (South),Colombia,COL
CO,L10Y,6,16.393283217824145,Americas (South),Colombia,COL
CO,L10Y,7,15.530367221545857,Americas (South),Colombia,COL
CO,L10Y,8,15.471622279694323,Americas (South),Colombia,COL
CO,L10Y,9,15.774133737342012,Americas (South),Colombia,COL
CO,L10Y,10,16.379683244767484,Americas (South),Colombia,COL
CO,L10Y,11,16.6008598665214,Americas (South),Colombia,COL
CO,L10Y,12,16.30970597955419,Americas (South),Colombia,COL
CO,L1Y,1,15.576494473903166,Americas (South),Colombia,COL
CO,L1Y,2,14.905288222112928,Americas (South),Colombia,COL
CO,L1Y,3,14.526000613242804,Americas (South),Colombia,COL
CO,L1Y,4,16.054877598167586,Americas (South),Colombia,COL
